iteration,epoch,mode,loss,value
5400,11,train,eikonal,0.0209356639534235
5400,11,train,render,0.16941384971141815
5400,11,train,total,0.17150741815567017
5500,11,train,eikonal,0.018000144511461258
5500,11,train,render,0.14894643425941467
5500,11,train,total,0.1507464498281479
5600,11,train,eikonal,0.011519454419612885
5600,11,train,render,0.10898063331842422
5600,11,train,total,0.11013257503509521
5700,11,train,eikonal,0.012649500742554665
5700,11,train,render,0.1654505729675293
5700,11,train,total,0.16671551764011383
5800,12,train,eikonal,0.021677523851394653
5800,12,train,render,0.16586214303970337
5800,12,train,total,0.16802988946437836
5900,12,train,eikonal,0.025053661316633224
5900,12,train,render,0.17039737105369568
5900,12,train,total,0.17290273308753967
6000,12,train,eikonal,0.015167766250669956
6000,12,train,render,0.12806883454322815
6000,12,train,total,0.1295856088399887
6100,12,train,eikonal,0.010964175686240196
6100,12,train,render,0.13362976908683777
6100,12,train,total,0.13472618162631989
6200,12,train,eikonal,0.015862813219428062
6200,12,train,render,0.1894131302833557
6200,12,train,total,0.19099941849708557
6300,13,train,eikonal,0.010099298320710659
6300,13,train,render,0.11018888652324677
6300,13,train,total,0.11119881272315979
6400,13,train,eikonal,0.009957143105566502
6400,13,train,render,0.11527428030967712
6400,13,train,total,0.11626999825239182
6500,13,train,eikonal,0.011712291277945042
6500,13,train,render,0.12343273311853409
6500,13,train,total,0.12460396438837051
6600,13,train,eikonal,0.017269637435674667
6600,13,train,render,0.15431493520736694
6600,13,train,total,0.15604190528392792
6700,14,train,eikonal,0.014892596751451492
6700,14,train,render,0.13234734535217285
6700,14,train,total,0.13383661210536957
6800,14,train,eikonal,0.00923144817352295
6800,14,train,render,0.11769357323646545
6800,14,train,total,0.11861671507358551
6900,14,train,eikonal,0.013216839171946049
6900,14,train,render,0.13331842422485352
6900,14,train,total,0.13464011251926422
7000,14,train,eikonal,0.007441420573741198
7000,14,train,render,0.09456309676170349
7000,14,train,total,0.09530723839998245
7100,14,train,eikonal,0.016576945781707764
7100,14,train,render,0.13691160082817078
7100,14,train,total,0.13856929540634155
7200,15,train,eikonal,0.015035878866910934
7200,15,train,render,0.12242916226387024
7200,15,train,total,0.12393274903297424
7300,15,train,eikonal,0.0177769772708416
7300,15,train,render,0.139600932598114
7300,15,train,total,0.14137862622737885
7400,15,train,eikonal,0.012299691326916218
7400,15,train,render,0.14469867944717407
7400,15,train,total,0.14592865109443665
7500,15,train,eikonal,0.013476426713168621
7500,15,train,render,0.1391572654247284
7500,15,train,total,0.14050491154193878
7600,15,train,eikonal,0.017973721027374268
7600,15,train,render,0.1541171669960022
7600,15,train,total,0.1559145450592041
7700,16,train,eikonal,0.02025013603270054
7700,16,train,render,0.17071577906608582
7700,16,train,total,0.17274078726768494
7800,16,train,eikonal,0.017153646796941757
7800,16,train,render,0.1439553201198578
7800,16,train,total,0.14567068219184875
7900,16,train,eikonal,0.01014639064669609
7900,16,train,render,0.11345719546079636
7900,16,train,total,0.11447183787822723
8000,16,train,eikonal,0.02384338155388832
8000,16,train,render,0.1521781086921692
8000,16,train,total,0.15456244349479675
8100,16,train,eikonal,0.014872328378260136
8100,16,train,render,0.11268024891614914
8100,16,train,total,0.1141674816608429
8200,17,train,eikonal,0.018384341150522232
8200,17,train,render,0.13379189372062683
8200,17,train,total,0.13563032448291779
8300,17,train,eikonal,0.012229738757014275
8300,17,train,render,0.12208215892314911
8300,17,train,total,0.12330513447523117
8400,17,train,eikonal,0.009886491112411022
8400,17,train,render,0.10903866589069366
8400,17,train,total,0.11002731323242188
8500,17,train,eikonal,0.010214718990027905
8500,17,train,render,0.11314114183187485
8500,17,train,total,0.1141626164317131
8600,18,train,eikonal,0.012106922455132008
8600,18,train,render,0.11525646597146988
8600,18,train,total,0.11646715551614761
8700,18,train,eikonal,0.007487975060939789
8700,18,train,render,0.1063971072435379
8700,18,train,total,0.10714590549468994
8800,18,train,eikonal,0.012332506477832794
8800,18,train,render,0.12163293361663818
8800,18,train,total,0.1228661835193634
8900,18,train,eikonal,0.011978496797382832
8900,18,train,render,0.1207757443189621
8900,18,train,total,0.12197359651327133
9000,18,train,eikonal,0.010601852089166641
9000,18,train,render,0.11456955224275589
9000,18,train,total,0.11562974005937576
9100,19,train,eikonal,0.008134936913847923
9100,19,train,render,0.12648889422416687
9100,19,train,total,0.1273023933172226
9200,19,train,eikonal,0.010396236553788185
9200,19,train,render,0.11082623898983002
9200,19,train,total,0.11186586320400238
9300,19,train,eikonal,0.01109042577445507
9300,19,train,render,0.12009159475564957
9300,19,train,total,0.12120063602924347
9400,19,train,eikonal,0.015677254647016525
9400,19,train,render,0.16112366318702698
9400,19,train,total,0.1626913845539093
9500,19,train,eikonal,0.010957969352602959
9500,19,train,render,0.11949091404676437
9500,19,train,total,0.12058670818805695
9600,20,train,eikonal,0.017079956829547882
9600,20,train,render,0.12083327025175095
9600,20,train,total,0.12254126369953156
9700,20,train,eikonal,0.014975231140851974
9700,20,train,render,0.1107492446899414
9700,20,train,total,0.11224676668643951
9800,20,train,eikonal,0.012446925044059753
9800,20,train,render,0.14556556940078735
9800,20,train,total,0.14681026339530945
9900,20,train,eikonal,0.014306915923953056
9900,20,train,render,0.14990544319152832
9900,20,train,total,0.15133613348007202
10000,20,train,eikonal,0.014208175241947174
10000,20,train,render,0.1338605433702469
10000,20,train,total,0.13528135418891907
10100,21,train,eikonal,0.011323314160108566
10100,21,train,render,0.11846742779016495
10100,21,train,total,0.11959975957870483
10200,21,train,eikonal,0.01494966633617878
10200,21,train,render,0.14908108115196228
10200,21,train,total,0.15057605504989624
10300,21,train,eikonal,0.0085808876901865
10300,21,train,render,0.10940158367156982
10300,21,train,total,0.11025967448949814
10400,21,train,eikonal,0.015476441010832787
10400,21,train,render,0.1551295518875122
10400,21,train,total,0.15667720139026642
10500,22,train,eikonal,0.013311239890754223
10500,22,train,render,0.14862531423568726
10500,22,train,total,0.14995643496513367
10600,22,train,eikonal,0.012747369706630707
10600,22,train,render,0.1400884985923767
10600,22,train,total,0.1413632333278656
10700,22,train,eikonal,0.011371848173439503
10700,22,train,render,0.12258686125278473
10700,22,train,total,0.12372404336929321
10800,22,train,eikonal,0.017127830535173416
10800,22,train,render,0.14047718048095703
10800,22,train,total,0.14218996465206146
10900,22,train,eikonal,0.01961873099207878
10900,22,train,render,0.15375354886054993
10900,22,train,total,0.15571542084217072
11000,23,train,eikonal,0.010626320727169514
11000,23,train,render,0.11155052483081818
11000,23,train,total,0.11261315643787384
11100,23,train,eikonal,0.012250363826751709
11100,23,train,render,0.10482776910066605
11100,23,train,total,0.10605280846357346
11200,23,train,eikonal,0.008266037330031395
11200,23,train,render,0.09527023136615753
11200,23,train,total,0.09609683603048325
11300,23,train,eikonal,0.015272516757249832
11300,23,train,render,0.12695886194705963
11300,23,train,total,0.12848611176013947
11400,23,train,eikonal,0.01964591071009636
11400,23,train,render,0.166026309132576
11400,23,train,total,0.16799089312553406
11500,24,train,eikonal,0.017396915704011917
11500,24,train,render,0.1314125657081604
11500,24,train,total,0.13315226137638092
11600,24,train,eikonal,0.01354069635272026
11600,24,train,render,0.11129578202962875
11600,24,train,total,0.11264985054731369
11700,24,train,eikonal,0.013406919315457344
11700,24,train,render,0.12990380823612213
11700,24,train,total,0.131244495511055
11800,24,train,eikonal,0.012760700657963753
11800,24,train,render,0.12551122903823853
11800,24,train,total,0.12678730487823486
11900,24,train,eikonal,0.012548855505883694
11900,24,train,render,0.1334228217601776
11900,24,train,total,0.1346777081489563
12000,25,train,eikonal,0.017851363867521286
12000,25,train,render,0.15733596682548523
12000,25,train,total,0.1591210961341858
12100,25,train,eikonal,0.01336707267910242
12100,25,train,render,0.13865351676940918
12100,25,train,total,0.13999022543430328
12200,25,train,eikonal,0.010930784046649933
12200,25,train,render,0.12361787259578705
12200,25,train,total,0.12471094727516174
12300,25,train,eikonal,0.01057562418282032
12300,25,train,render,0.11345447599887848
12300,25,train,total,0.11451204121112823
12400,25,train,eikonal,0.011186093091964722
12400,25,train,render,0.12512516975402832
12400,25,train,total,0.12624378502368927
12500,26,train,eikonal,0.010905943810939789
12500,26,train,render,0.11266452074050903
12500,26,train,total,0.11375511437654495
12600,26,train,eikonal,0.012295764870941639
12600,26,train,render,0.1312658190727234
12600,26,train,total,0.13249538838863373
12700,26,train,eikonal,0.010779847390949726
12700,26,train,render,0.12952417135238647
12700,26,train,total,0.1306021511554718
12800,26,train,eikonal,0.012334806844592094
12800,26,train,render,0.12653657793998718
12800,26,train,total,0.1277700513601303
12900,27,train,eikonal,0.011514494195580482
12900,27,train,render,0.1258411705493927
12900,27,train,total,0.1269926130771637
13000,27,train,eikonal,0.011376654729247093
13000,27,train,render,0.11237145960330963
13000,27,train,total,0.11350912600755692
13100,27,train,eikonal,0.010487925261259079
13100,27,train,render,0.13286909461021423
13100,27,train,total,0.1339178830385208
13200,27,train,eikonal,0.01940556801855564
13200,27,train,render,0.15793368220329285
13200,27,train,total,0.15987424552440643
13300,27,train,eikonal,0.007192943245172501
13300,27,train,render,0.11416315287351608
13300,27,train,total,0.1148824468255043
13400,28,train,eikonal,0.008432706817984581
13400,28,train,render,0.11036518961191177
13400,28,train,total,0.1112084612250328
13500,28,train,eikonal,0.01864311471581459
13500,28,train,render,0.14001351594924927
13500,28,train,total,0.14187783002853394
13600,28,train,eikonal,0.008123361505568027
13600,28,train,render,0.11763764172792435
13600,28,train,total,0.11844997853040695
13700,28,train,eikonal,0.011985201388597488
13700,28,train,render,0.13414441049098969
13700,28,train,total,0.13534292578697205
13800,28,train,eikonal,0.012864393182098866
13800,28,train,render,0.18429087102413177
13800,28,train,total,0.18557730317115784
13900,29,train,eikonal,0.011710166931152344
13900,29,train,render,0.11768051236867905
13900,29,train,total,0.11885152757167816
14000,29,train,eikonal,0.012133067473769188
14000,29,train,render,0.1195296198129654
14000,29,train,total,0.12074292451143265
14100,29,train,eikonal,0.013886664062738419
14100,29,train,render,0.13908150792121887
14100,29,train,total,0.14047017693519592
14200,29,train,eikonal,0.012429069727659225
14200,29,train,render,0.12749060988426208
14200,29,train,total,0.12873351573944092
14300,29,train,eikonal,0.006943205371499062
14300,29,train,render,0.11573664844036102
14300,29,train,total,0.11643096804618835
14400,30,train,eikonal,0.00991759728640318
14400,30,train,render,0.11383167654275894
14400,30,train,total,0.11482343822717667
14500,30,train,eikonal,0.006004081107676029
14500,30,train,render,0.10629776120185852
14500,30,train,total,0.10689816623926163
14600,30,train,eikonal,0.006535972002893686
14600,30,train,render,0.09928234666585922
14600,30,train,total,0.09993594139814377
14700,30,train,eikonal,0.012561972253024578
14700,30,train,render,0.1338280737400055
14700,30,train,total,0.13508427143096924
14800,31,train,eikonal,0.00806452240794897
14800,31,train,render,0.11100137233734131
14800,31,train,total,0.11180782318115234
14900,31,train,eikonal,0.009963112883269787
14900,31,train,render,0.11448148638010025
14900,31,train,total,0.1154778003692627
15000,31,train,eikonal,0.014328599907457829
15000,31,train,render,0.16895391047000885
15000,31,train,total,0.17038677632808685
15100,31,train,eikonal,0.017926907166838646
15100,31,train,render,0.17665527760982513
15100,31,train,total,0.17844796180725098
15200,31,train,eikonal,0.006969960872083902
15200,31,train,render,0.09684352576732635
15200,31,train,total,0.09754052013158798
15300,32,train,eikonal,0.011326989158987999
15300,32,train,render,0.13592718541622162
15300,32,train,total,0.13705988228321075
15400,32,train,eikonal,0.010976344347000122
15400,32,train,render,0.11357668787240982
15400,32,train,total,0.11467432230710983
15500,32,train,eikonal,0.008079585619270802
15500,32,train,render,0.10538911074399948
15500,32,train,total,0.1061970666050911
15600,32,train,eikonal,0.010195753537118435
15600,32,train,render,0.13013236224651337
15600,32,train,total,0.13115194439888
15700,32,train,eikonal,0.011135533452033997
15700,32,train,render,0.11445285379886627
15700,32,train,total,0.11556641012430191
15800,33,train,eikonal,0.009692022576928139
15800,33,train,render,0.15836983919143677
15800,33,train,total,0.159339040517807
15900,33,train,eikonal,0.012615533545613289
15900,33,train,render,0.12721937894821167
15900,33,train,total,0.128480926156044
16000,33,train,eikonal,0.010596550069749355
16000,33,train,render,0.13313910365104675
16000,33,train,total,0.13419875502586365
16100,33,train,eikonal,0.011286815628409386
16100,33,train,render,0.1401495635509491
16100,33,train,total,0.1412782520055771
16200,33,train,eikonal,0.00720564741641283
16200,33,train,render,0.09382065385580063
16200,33,train,total,0.09454122185707092
16300,34,train,eikonal,0.011007674038410187
16300,34,train,render,0.12697425484657288
16300,34,train,total,0.1280750185251236
16400,34,train,eikonal,0.012033224105834961
16400,34,train,render,0.14518681168556213
16400,34,train,total,0.1463901400566101
16500,34,train,eikonal,0.013074392452836037
16500,34,train,render,0.14185751974582672
16500,34,train,total,0.1431649625301361
16600,34,train,eikonal,0.007495341822504997
16600,34,train,render,0.11266829073429108
16600,34,train,total,0.11341782659292221
16700,35,train,eikonal,0.009561464190483093
16700,35,train,render,0.08895047008991241
16700,35,train,total,0.08990661799907684
16800,35,train,eikonal,0.012154169380664825
16800,35,train,render,0.1576063632965088
16800,35,train,total,0.15882177650928497
16900,35,train,eikonal,0.009755359031260014
16900,35,train,render,0.1112559512257576
16900,35,train,total,0.11223148554563522
17000,35,train,eikonal,0.010273837484419346
17000,35,train,render,0.15281862020492554
17000,35,train,total,0.15384601056575775
17100,35,train,eikonal,0.011229606345295906
17100,35,train,render,0.1264994740486145
17100,35,train,total,0.12762244045734406
17200,36,train,eikonal,0.009299714118242264
17200,36,train,render,0.11188764870166779
17200,36,train,total,0.11281762272119522
17300,36,train,eikonal,0.00607141200453043
17300,36,train,render,0.10534827411174774
17300,36,train,total,0.10595541447401047
17400,36,train,eikonal,0.011255264282226562
17400,36,train,render,0.11544632911682129
17400,36,train,total,0.11657185852527618
17500,36,train,eikonal,0.01134822703897953
17500,36,train,render,0.1244446337223053
17500,36,train,total,0.12557946145534515
17600,36,train,eikonal,0.007910454645752907
17600,36,train,render,0.12179814279079437
17600,36,train,total,0.12258918583393097
17700,37,train,eikonal,0.01180330477654934
17700,37,train,render,0.11585558950901031
17700,37,train,total,0.11703591793775558
17800,37,train,eikonal,0.00916374009102583
17800,37,train,render,0.11118286848068237
17800,37,train,total,0.11209924519062042
17900,37,train,eikonal,0.008999265730381012
17900,37,train,render,0.13066063821315765
17900,37,train,total,0.1315605640411377
18000,37,train,eikonal,0.012613137252628803
18000,37,train,render,0.13401450216770172
18000,37,train,total,0.13527581095695496
18100,37,train,eikonal,0.008817091584205627
18100,37,train,render,0.11363625526428223
18100,37,train,total,0.11451796442270279
18200,38,train,eikonal,0.010493239387869835
18200,38,train,render,0.11148591339588165
18200,38,train,total,0.11253523826599121
18300,38,train,eikonal,0.011724423617124557
18300,38,train,render,0.11902952939271927
18300,38,train,total,0.120201975107193
18400,38,train,eikonal,0.012087836861610413
18400,38,train,render,0.12486797571182251
18400,38,train,total,0.12607675790786743
18500,38,train,eikonal,0.006999011617153883
18500,38,train,render,0.0941474586725235
18500,38,train,total,0.09484735876321793
18600,38,train,eikonal,0.01099682878702879
18600,38,train,render,0.13746167719364166
18600,38,train,total,0.13856135308742523
18700,39,train,eikonal,0.008112650364637375
18700,39,train,render,0.11652662605047226
18700,39,train,total,0.11733788996934891
18800,39,train,eikonal,0.008489389903843403
18800,39,train,render,0.12667056918144226
18800,39,train,total,0.12751950323581696
18900,39,train,eikonal,0.010411939583718777
18900,39,train,render,0.14207293093204498
18900,39,train,total,0.1431141197681427
19000,39,train,eikonal,0.008454613387584686
19000,39,train,render,0.10938182473182678
19000,39,train,total,0.11022728681564331
19100,40,train,eikonal,0.006197982933372259
19100,40,train,render,0.10388436913490295
19100,40,train,total,0.10450416803359985
19200,40,train,eikonal,0.012839732691645622
19200,40,train,render,0.13764023780822754
19200,40,train,total,0.13892421126365662
19300,40,train,eikonal,0.0086179468780756
19300,40,train,render,0.11506692320108414
19300,40,train,total,0.11592871695756912
19400,40,train,eikonal,0.009340236894786358
19400,40,train,render,0.13193455338478088
19400,40,train,total,0.13286857306957245
19500,40,train,eikonal,0.009810499846935272
19500,40,train,render,0.11240840703248978
19500,40,train,total,0.11338945478200912
19600,41,train,eikonal,0.009154841303825378
19600,41,train,render,0.15199151635169983
19600,41,train,total,0.15290699899196625
19700,41,train,eikonal,0.008416257798671722
19700,41,train,render,0.10258396714925766
19700,41,train,total,0.10342559218406677
19800,41,train,eikonal,0.0076257637701928616
19800,41,train,render,0.11000074446201324
19800,41,train,total,0.110763318836689
19900,41,train,eikonal,0.01077335886657238
19900,41,train,render,0.1542033851146698
19900,41,train,total,0.1552807241678238
20000,41,train,eikonal,0.00809338316321373
20000,41,train,render,0.13622841238975525
20000,41,train,total,0.1370377540588379
20100,42,train,eikonal,0.007611948996782303
20100,42,train,render,0.10399248450994492
20100,42,train,total,0.10475368052721024
20200,42,train,eikonal,0.008095864206552505
20200,42,train,render,0.1055474504828453
20200,42,train,total,0.10635703802108765
20300,42,train,eikonal,0.006891944445669651
20300,42,train,render,0.12047061324119568
20300,42,train,total,0.12115980684757233
20400,42,train,eikonal,0.007051406893879175
20400,42,train,render,0.11442890763282776
20400,42,train,total,0.11513404548168182
20500,42,train,eikonal,0.00861299131065607
20500,42,train,render,0.1455802023410797
20500,42,train,total,0.1464415043592453
20600,43,train,eikonal,0.005449292249977589
20600,43,train,render,0.10144497454166412
20600,43,train,total,0.10198990255594254
20700,43,train,eikonal,0.00988720078021288
20700,43,train,render,0.12590396404266357
20700,43,train,total,0.12689268589019775
20800,43,train,eikonal,0.008195358328521252
20800,43,train,render,0.11962254345417023
20800,43,train,total,0.12044207751750946
20900,43,train,eikonal,0.011456663720309734
20900,43,train,render,0.1334155797958374
20900,43,train,total,0.13456124067306519
21000,44,train,eikonal,0.011283421888947487
21000,44,train,render,0.12553080916404724
21000,44,train,total,0.12665915489196777
21100,44,train,eikonal,0.008159969002008438
21100,44,train,render,0.11076182126998901
21100,44,train,total,0.11157781630754471
21200,44,train,eikonal,0.008253602311015129
21200,44,train,render,0.14984013140201569
21200,44,train,total,0.1506654918193817
21300,44,train,eikonal,0.005476169288158417
21300,44,train,render,0.09582258760929108
21300,44,train,total,0.09637020528316498
21400,44,train,eikonal,0.009238477796316147
21400,44,train,render,0.12386796623468399
21400,44,train,total,0.12479181587696075
21500,45,train,eikonal,0.009103828109800816
21500,45,train,render,0.12884530425071716
21500,45,train,total,0.12975569069385529
21600,45,train,eikonal,0.009929398074746132
21600,45,train,render,0.13737910985946655
21600,45,train,total,0.1383720487356186
21700,45,train,eikonal,0.005593081470578909
21700,45,train,render,0.11505954712629318
21700,45,train,total,0.11561885476112366
21800,45,train,eikonal,0.009712371043860912
21800,45,train,render,0.1260358691215515
21800,45,train,total,0.1270071119070053
21900,45,train,eikonal,0.005978502333164215
21900,45,train,render,0.10072320699691772
21900,45,train,total,0.10132105648517609
22000,46,train,eikonal,0.006277188658714294
22000,46,train,render,0.10773198306560516
22000,46,train,total,0.10835970193147659
22100,46,train,eikonal,0.008080833591520786
22100,46,train,render,0.1135513037443161
22100,46,train,total,0.11435938626527786
22200,46,train,eikonal,0.00772284809499979
22200,46,train,render,0.12817829847335815
22200,46,train,total,0.1289505809545517
22300,46,train,eikonal,0.006865520030260086
22300,46,train,render,0.11071866005659103
22300,46,train,total,0.11140520870685577
22400,46,train,eikonal,0.004407496191561222
22400,46,train,render,0.1027703583240509
22400,46,train,total,0.10321110486984253
22500,47,train,eikonal,0.004940961487591267
22500,47,train,render,0.09938091039657593
22500,47,train,total,0.09987500309944153
22600,47,train,eikonal,0.009785383008420467
22600,47,train,render,0.11504475027322769
22600,47,train,total,0.11602328717708588
22700,47,train,eikonal,0.008579276502132416
22700,47,train,render,0.11211271584033966
22700,47,train,total,0.11297064274549484
22800,47,train,eikonal,0.007680341601371765
22800,47,train,render,0.10351964831352234
22800,47,train,total,0.10428768396377563
22900,48,train,eikonal,0.009581591002643108
22900,48,train,render,0.12774676084518433
22900,48,train,total,0.12870492041110992
23000,48,train,eikonal,0.008050289005041122
23000,48,train,render,0.11805271357297897
23000,48,train,total,0.118857741355896
23100,48,train,eikonal,0.006253136321902275
23100,48,train,render,0.10719942301511765
23100,48,train,total,0.10782473534345627
23200,48,train,eikonal,0.009709471836686134
23200,48,train,render,0.13926196098327637
23200,48,train,total,0.1402329057455063
23300,48,train,eikonal,0.012311354279518127
23300,48,train,render,0.1655791997909546
23300,48,train,total,0.16681033372879028
23400,49,train,eikonal,0.007522564381361008
23400,49,train,render,0.12754890322685242
23400,49,train,total,0.12830115854740143
23500,49,train,eikonal,0.004063708707690239
23500,49,train,render,0.09429044276475906
23500,49,train,total,0.09469681233167648
23600,49,train,eikonal,0.007150673773139715
23600,49,train,render,0.12009362876415253
23600,49,train,total,0.12080869823694229
23700,49,train,eikonal,0.006214530672878027
23700,49,train,render,0.10205646604299545
23700,49,train,total,0.10267791897058487
23800,49,train,eikonal,0.007470918353646994
23800,49,train,render,0.117385134100914
23800,49,train,total,0.11813222616910934
23900,50,train,eikonal,0.007588493172079325
23900,50,train,render,0.10169491171836853
23900,50,train,total,0.10245376080274582
24000,50,train,eikonal,0.0070680296048521996
24000,50,train,render,0.10448209941387177
24000,50,train,total,0.10518889874219894
24100,50,train,eikonal,0.008517565205693245
24100,50,train,render,0.1099822148680687
24100,50,train,total,0.11083397269248962
24200,50,train,eikonal,0.006844479124993086
24200,50,train,render,0.14803025126457214
24200,50,train,total,0.14871470630168915
