iteration,epoch,mode,loss,value
0,0,val,render,0.15258333086967468
0,0,val,total,0.15258333086967468
100,33,train,eikonal,0.00754412030801177
100,33,train,render,0.4392958879470825
100,33,train,total,0.44005030393600464
200,66,train,eikonal,0.0036639077588915825
200,66,train,render,0.41412869095802307
200,66,train,total,0.4144950807094574
